transaction_amount,user_age,account_age_days,num_transactions_last_24h,is_foreign_transaction,is_high_risk_merchant,device_type,card_present,fraud
18.58,63,2972,1,0,0,mobile,1,0
19.71,20,2382,0,1,0,tablet,0,0
68.04,22,954,1,0,0,mobile,1,0
108.67,31,1444,2,0,0,mobile,0,0
10.09,20,1673,2,0,0,desktop,0,0
336.75,40,2837,3,0,0,mobile,1,0
168.85,56,832,3,1,0,mobile,1,0
106.01,47,844,3,0,1,tablet,1,0
211.54,67,2298,3,0,1,desktop,1,0
10.03,62,1320,3,0,0,mobile,0,0
77.74,40,184,3,0,0,desktop,0,0
119.34,44,1284,3,0,0,desktop,0,0
211.69,27,2847,1,0,0,tablet,0,0
183.6,42,1691,2,0,0,mobile,1,0
38.93,30,2234,3,0,1,desktop,1,0
339.38,33,1433,0,1,0,desktop,0,0
15.93,58,2886,1,0,0,desktop,0,0
249.66,51,1797,1,0,0,desktop,1,0
424.61,54,627,3,0,0,mobile,1,0
23.4,39,2907,2,0,0,mobile,0,0
153.64,34,2056,3,0,0,tablet,0,0
4.93,40,783,1,0,1,mobile,1,0
62.39,53,1508,3,0,0,mobile,0,0
87.15,66,1785,0,0,1,desktop,1,0
104.28,26,775,1,0,0,mobile,1,0
329.75,69,1760,1,0,1,mobile,1,0
133.86,19,1864,1,0,0,mobile,1,0
78.77,49,1007,1,0,0,desktop,0,0
199.08,67,677,2,0,0,tablet,0,0
360.77,39,1831,0,0,0,desktop,1,0
2.68,60,211,5,1,0,mobile,0,0
485.61,30,1337,2,0,1,tablet,0,0
10.81,25,1628,1,0,0,mobile,0,0
202.09,18,1361,3,0,1,mobile,1,0
39.48,34,490,3,0,0,mobile,1,0
17.01,29,1427,4,0,0,tablet,0,0
69.55,21,2687,1,1,0,mobile,1,1
123.92,30,191,4,0,1,desktop,1,0
57.55,48,2719,2,1,0,mobile,1,0
6.73,58,843,1,0,0,mobile,1,0
109.79,24,335,3,0,1,tablet,1,0
279.23,40,1643,6,0,0,mobile,1,0
57.99,41,1111,4,0,0,desktop,1,0
29.25,22,579,2,0,0,mobile,1,0
70.13,22,62,0,0,0,desktop,0,0
5.95,34,387,3,0,0,desktop,1,0
206.1,47,1170,2,0,1,mobile,0,0
210.08,26,2201,2,0,1,mobile,1,0
106.41,23,619,3,0,0,tablet,0,0
52.27,42,1684,1,1,0,desktop,0,0
193.0,36,2746,1,0,0,mobile,0,0
97.08,33,1878,1,0,0,desktop,1,0
209.8,38,2226,4,0,0,desktop,0,0
119.78,19,2895,1,0,0,mobile,1,0
184.12,27,487,3,0,0,mobile,0,0
109.52,33,1278,4,0,0,tablet,1,0
64.16,54,2548,1,0,0,tablet,0,0
380.26,32,541,2,0,1,desktop,0,0
93.47,30,1536,1,0,0,mobile,1,0
111.49,30,2061,2,1,0,tablet,0,0
29.89,49,151,1,0,0,desktop,0,0
117.91,62,1074,2,0,0,mobile,1,0
101.73,64,1239,3,1,0,desktop,1,1
24.52,63,991,0,0,0,desktop,1,0
7.37,25,2692,1,0,0,mobile,1,0
111.27,60,372,0,0,0,tablet,1,0
173.11,35,1137,4,0,1,tablet,1,0
88.93,53,2300,3,0,0,mobile,1,0
30.86,43,2101,1,1,0,tablet,1,0
131.78,27,1154,2,0,0,tablet,0,0
10.02,48,193,1,0,0,mobile,1,0
69.97,50,2639,2,1,0,mobile,0,0
21.4,46,1081,6,1,1,mobile,1,1
24.47,22,2145,6,0,0,mobile,0,0
27.12,30,198,2,0,0,desktop,0,0
58.67,18,2195,2,0,0,mobile,1,0
6.3,40,1599,3,0,0,tablet,0,0
60.86,57,1601,2,0,0,tablet,0,0
86.02,20,2771,0,0,0,mobile,0,0
79.23,20,684,2,0,0,mobile,0,0
57.9,24,333,2,0,0,mobile,0,0
219.27,53,1244,2,0,0,mobile,1,0
18.84,52,1422,4,0,0,mobile,1,0
84.55,32,1366,4,0,0,mobile,1,0
7.69,57,1822,2,1,0,mobile,1,0
8.86,20,2560,0,0,0,mobile,1,0
102.36,46,2220,2,0,0,tablet,0,0
100.17,47,1492,0,1,0,mobile,1,0
252.48,56,1772,3,0,0,mobile,1,0
97.94,35,2011,2,0,0,desktop,0,0
385.64,28,2612,1,0,0,mobile,1,0
5.99,60,2560,2,0,0,mobile,0,0
12.38,66,1213,3,0,0,desktop,0,0
5.41,55,1144,3,1,0,mobile,0,0
24.59,57,105,3,0,0,mobile,1,0
93.52,18,2722,1,0,0,mobile,1,0
124.47,46,807,2,0,1,mobile,1,0
5.6,27,1065,1,0,0,mobile,1,0
350.19,45,889,2,0,1,desktop,1,0
221.54,48,2924,2,0,0,mobile,0,0
42.22,36,2725,1,0,0,mobile,1,0
9.64,20,321,4,0,0,desktop,1,0
22.34,53,2383,1,0,1,tablet,1,0
16.29,60,2312,2,1,0,desktop,1,0
15.79,32,2913,0,0,0,mobile,1,0
87.72,50,1501,0,0,0,mobile,1,0
33.86,58,2400,2,0,0,mobile,0,0
53.21,60,1569,0,0,0,desktop,1,0
546.83,68,1797,4,0,0,desktop,0,0
138.36,62,1520,2,0,1,mobile,1,0
357.07,43,1919,0,1,0,mobile,1,0
18.46,33,1866,0,0,0,mobile,0,0
57.78,53,1406,5,1,0,mobile,1,0
97.09,50,2724,2,1,0,tablet,0,0
9.58,37,1505,1,0,0,mobile,1,0
0.5,30,2967,2,0,0,mobile,0,0
133.2,50,1960,1,0,0,desktop,0,0
123.21,22,5,2,0,0,mobile,0,0
63.48,54,2082,1,0,1,mobile,0,0
80.72,31,1169,3,0,0,mobile,0,0
64.43,44,2399,0,0,0,mobile,1,0
2.92,40,2631,0,0,0,mobile,0,0
49.02,31,2513,1,0,0,mobile,0,0
23.39,57,348,3,0,0,mobile,1,0
12.43,21,1766,3,0,0,mobile,1,0
376.81,56,125,2,0,0,mobile,1,0
109.76,69,1814,2,0,1,desktop,0,0
156.52,36,2405,3,1,0,mobile,1,0
45.46,64,2575,3,0,0,mobile,0,0
59.94,21,498,2,1,1,mobile,1,0
32.45,47,1177,1,0,0,mobile,1,0
12.24,36,53,1,0,0,mobile,1,0
23.67,48,149,1,0,1,desktop,0,0
191.65,48,503,1,0,0,mobile,0,0
135.82,26,870,0,0,0,desktop,1,0
95.0,30,219,3,0,0,mobile,1,0
77.34,31,1301,2,1,0,desktop,0,0
306.8,63,2500,3,0,1,tablet,0,0
9.06,27,2131,3,1,0,mobile,1,0
39.52,65,738,2,0,0,mobile,1,0
51.68,48,2575,4,1,1,mobile,1,1
183.03,54,2452,0,0,0,desktop,0,0
587.38,40,290,0,0,0,mobile,1,0
33.04,44,2468,3,0,1,desktop,0,0
248.87,23,339,1,1,1,desktop,1,1
213.08,43,2825,1,0,0,mobile,0,0
30.53,19,2759,3,0,0,mobile,1,0
61.17,62,1694,0,0,0,mobile,0,0
63.25,30,1869,5,0,0,desktop,0,0
459.22,68,987,1,0,0,mobile,1,0
23.94,67,959,1,0,0,mobile,1,0
192.63,36,1231,3,0,0,mobile,0,0
48.81,18,2734,2,0,0,mobile,1,0
157.51,57,1289,4,1,0,mobile,1,0
65.37,49,2007,5,1,0,desktop,1,0
103.63,39,373,0,0,1,desktop,1,0
214.49,65,1512,0,0,0,desktop,0,0
195.66,46,531,1,0,0,desktop,1,0
241.57,19,924,1,0,0,desktop,1,0
7.38,57,23,3,0,0,mobile,1,0
141.34,55,2152,2,0,0,tablet,1,0
18.1,65,241,3,0,0,mobile,1,0
64.51,28,1005,0,0,0,mobile,0,0
95.45,34,2951,2,0,0,mobile,1,0
61.85,68,1897,2,0,0,mobile,1,0
87.98,60,1166,3,0,0,mobile,0,0
679.5,25,814,2,0,0,mobile,1,0
17.43,39,655,3,0,1,desktop,0,0
135.04,21,783,5,0,1,mobile,0,0
60.5,28,2355,4,0,1,mobile,0,0
17.13,25,8,3,0,0,tablet,0,0
20.74,26,1715,1,0,0,mobile,1,0
357.76,43,575,1,0,0,mobile,1,0
254.03,19,912,3,0,0,desktop,0,0
285.07,33,518,2,0,0,mobile,1,0
572.59,48,1542,2,0,0,mobile,0,0
28.03,23,483,2,0,0,mobile,1,0
52.7,38,2255,2,0,0,mobile,0,0
132.76,43,2717,1,1,0,mobile,1,0
79.35,36,579,1,0,1,mobile,0,0
65.03,45,387,2,0,0,mobile,1,0
53.14,25,412,4,0,0,mobile,1,0
108.1,31,1866,3,0,0,tablet,1,0
102.85,41,1394,0,0,0,mobile,0,0
21.13,65,1377,4,0,0,desktop,1,0
76.58,61,1968,1,0,1,mobile,1,0
96.75,54,1360,3,0,0,desktop,1,0
101.36,43,2939,3,0,0,mobile,1,0
28.3,48,906,1,0,0,mobile,0,0
162.7,68,1313,2,0,0,mobile,1,0
3.06,49,963,4,0,0,desktop,0,0
52.59,67,965,4,0,0,mobile,1,0
181.81,58,2188,2,0,0,mobile,1,0
99.58,19,1977,0,0,1,mobile,1,0
36.32,42,2348,3,1,0,mobile,1,0
142.47,69,1037,1,0,0,desktop,1,0
100.55,61,664,1,0,0,desktop,1,0
190.9,19,825,0,0,0,mobile,1,0
159.37,59,1888,5,0,0,mobile,0,0
113.03,18,2448,4,0,0,mobile,1,0
80.37,53,992,3,0,0,tablet,0,0
17.15,29,1133,4,0,0,mobile,0,0
36.35,26,2197,1,0,0,mobile,1,0
65.18,53,1740,1,0,0,mobile,1,0
109.74,58,2355,3,0,1,mobile,1,0
86.51,45,1084,2,0,0,desktop,1,0
40.79,55,435,1,0,0,mobile,1,0
0.78,50,21,2,0,0,desktop,0,0
82.28,59,2923,2,0,0,mobile,0,0
40.36,63,2430,2,1,0,desktop,1,0
159.19,39,2293,0,1,1,mobile,1,0
2.91,42,1926,3,0,0,desktop,1,0
105.49,35,1473,4,0,1,mobile,0,0
340.59,23,1100,5,0,0,desktop,1,0
23.0,35,2746,1,0,0,desktop,1,0
76.56,69,2638,3,0,0,mobile,0,0
11.5,33,390,1,0,0,mobile,0,0
117.92,32,2616,3,0,0,tablet,1,0
95.96,65,1355,1,0,0,mobile,0,0
62.78,25,2307,1,0,0,tablet,0,0
88.42,30,426,1,0,1,mobile,1,0
272.27,60,1726,3,0,0,mobile,0,0
26.22,24,1030,3,0,1,mobile,0,1
2.74,34,6,1,0,1,mobile,0,0
237.37,67,191,2,0,0,mobile,0,0
103.28,49,148,2,0,0,mobile,1,0
265.59,39,405,0,0,0,tablet,1,0
109.04,68,258,1,0,0,desktop,0,0
199.39,30,2778,1,0,1,mobile,0,0
67.39,64,2138,2,1,0,mobile,0,0
166.29,40,824,3,0,0,desktop,0,0
293.08,46,10,2,0,0,mobile,1,0
101.87,39,1111,2,0,1,desktop,0,0
23.93,18,838,1,0,0,mobile,1,0
37.57,46,988,2,0,1,desktop,1,0
26.57,65,625,1,1,0,mobile,0,0
34.02,22,30,0,0,0,desktop,0,0
43.91,52,2176,2,0,1,mobile,1,0
97.2,27,2469,1,0,1,mobile,1,0
106.41,36,1079,2,0,0,mobile,1,0
66.72,54,2353,4,1,0,mobile,1,0
114.67,24,546,1,0,0,mobile,1,0
10.21,63,1129,5,0,0,desktop,1,0
11.03,52,1196,3,0,0,mobile,1,0
22.62,62,1523,0,0,0,mobile,1,0
87.6,30,2070,1,0,0,mobile,0,0
28.9,27,2439,1,0,0,desktop,1,0
39.97,19,617,1,0,0,desktop,0,0
61.36,23,149,3,0,0,desktop,0,0
200.47,25,1812,0,0,1,tablet,0,0
1.68,53,2347,0,1,0,tablet,0,0
125.77,42,172,1,0,0,desktop,1,0
132.63,61,47,3,0,0,mobile,1,0
192.33,64,626,5,0,0,mobile,0,0
323.93,57,1811,3,0,0,mobile,1,0
2.44,24,2255,2,0,0,tablet,1,0
20.04,63,453,1,0,0,mobile,1,0
260.77,40,1419,5,0,1,mobile,0,0
73.61,36,2973,0,0,0,tablet,1,0
99.78,63,754,2,0,0,mobile,1,0
130.53,39,2756,2,0,1,desktop,1,0
136.38,30,1009,4,0,1,desktop,0,0
322.13,38,2724,4,0,1,desktop,0,1
695.09,18,2903,1,0,0,desktop,0,0
152.82,36,2831,4,0,0,desktop,0,0
40.63,50,1134,0,0,0,desktop,0,0
254.18,21,2732,2,0,0,mobile,1,0
6.06,59,2912,3,0,0,desktop,1,0
31.53,20,1226,2,0,0,desktop,0,0
273.21,44,168,3,0,0,mobile,1,0
35.52,69,86,2,0,0,mobile,0,0
29.92,58,1678,4,0,0,mobile,0,0
17.84,52,1983,3,1,0,mobile,1,0
235.17,45,849,3,0,0,mobile,1,0
83.19,23,1487,2,0,0,desktop,1,0
134.83,23,442,1,0,0,mobile,0,0
32.79,61,271,7,0,0,mobile,0,0
170.28,40,1601,1,0,0,mobile,1,0
171.26,50,344,0,0,1,mobile,1,0
44.98,33,1207,0,0,0,mobile,0,0
63.45,41,2551,2,0,0,mobile,1,0
28.24,22,2542,0,0,0,tablet,0,0
450.4,58,1258,3,1,1,desktop,0,1
124.48,59,2292,1,0,0,desktop,1,0
327.17,30,1533,2,0,0,mobile,1,0
43.38,64,267,1,0,0,desktop,1,0
182.73,29,1654,2,1,1,desktop,1,1
174.22,22,893,2,0,0,tablet,1,0
141.18,54,2249,4,0,0,mobile,0,0
404.5,48,239,1,0,0,mobile,1,0
60.02,45,915,2,0,0,mobile,1,0
16.81,45,1439,2,0,0,tablet,1,0
133.66,47,2532,3,0,0,desktop,0,0
156.81,35,1461,0,0,0,mobile,1,0
102.7,61,2294,3,0,0,mobile,0,0
27.8,44,1882,3,0,0,desktop,1,0
84.25,52,2200,1,0,0,tablet,0,0
44.91,43,1416,2,0,0,desktop,0,0
66.92,56,2259,1,0,1,desktop,0,0
124.35,66,367,0,1,0,mobile,1,0
164.08,68,2992,3,0,0,mobile,1,0
31.71,35,1594,3,0,0,desktop,1,0
62.37,50,86,0,0,1,desktop,1,0
37.63,42,1737,2,0,0,desktop,1,0
26.57,48,1658,2,0,0,mobile,1,0
183.56,54,2042,5,0,0,mobile,1,0
287.96,19,2494,2,0,0,mobile,0,0
55.49,50,620,0,0,0,mobile,0,0
166.97,56,2352,0,0,1,mobile,1,0
272.76,60,132,2,0,0,tablet,0,0
224.59,60,904,2,0,0,desktop,1,0
24.23,49,988,2,0,1,mobile,0,0
375.63,35,1222,3,0,0,mobile,1,0
56.72,34,2095,1,0,0,desktop,0,0
49.72,51,1764,1,0,0,mobile,1,0
7.74,56,2805,2,0,0,desktop,0,0
79.9,24,1227,1,0,0,mobile,1,0
13.85,59,1285,2,0,0,mobile,1,0
34.29,52,690,4,1,0,mobile,0,0
45.74,47,1048,4,0,0,mobile,0,0
198.55,29,687,1,0,1,mobile,1,0
250.0,52,786,3,1,0,desktop,1,0
43.22,28,340,1,0,0,desktop,0,0
234.82,61,412,2,0,0,tablet,1,0
233.58,21,1997,2,0,0,desktop,0,0
173.6,42,286,3,0,0,mobile,0,0
19.04,65,1110,1,0,0,mobile,1,0
140.67,49,850,2,0,0,desktop,0,0
348.1,37,430,2,0,1,mobile,1,1
137.69,67,1605,2,0,0,tablet,0,0
48.35,48,31,1,0,0,mobile,1,0
83.32,21,603,0,0,0,tablet,1,0
124.52,55,440,1,0,0,tablet,1,0
85.74,64,985,2,0,0,mobile,0,0
15.33,18,1373,1,0,1,mobile,0,0
44.89,20,1919,3,0,0,mobile,1,0
194.58,54,412,1,0,1,mobile,0,0
237.16,39,528,4,0,0,desktop,0,0
17.72,34,310,2,0,0,mobile,1,0
365.36,31,2997,2,0,0,mobile,0,0
47.85,58,1812,0,0,1,tablet,1,0
130.28,52,1362,2,0,0,tablet,1,0
167.23,30,2722,6,0,0,mobile,1,0
200.52,52,2039,2,0,0,desktop,1,0
349.7,60,2485,2,0,0,mobile,1,0
45.04,19,704,0,1,0,desktop,0,0
234.66,64,663,4,0,0,mobile,0,0
16.94,30,365,1,1,0,tablet,1,0
146.51,68,923,1,0,0,desktop,1,0
162.57,33,2161,3,0,0,mobile,0,0
135.88,35,176,2,0,0,mobile,0,0
34.89,24,1173,4,0,0,mobile,1,0
247.67,62,1202,1,0,0,desktop,1,0
22.19,53,936,1,0,0,desktop,0,0
6.62,58,382,4,0,0,desktop,1,0
151.67,47,1283,4,0,0,desktop,1,0
77.43,59,1213,5,0,0,desktop,1,0
226.93,58,306,1,0,0,tablet,0,0
58.02,24,1402,0,1,0,desktop,0,0
22.11,32,602,4,0,0,mobile,1,0
217.27,57,2391,2,0,0,desktop,1,0
95.53,36,2204,1,0,0,mobile,1,0
25.17,60,712,4,0,0,tablet,1,0
152.92,54,1466,0,0,0,mobile,0,0
85.88,19,403,3,0,0,mobile,1,0
111.26,59,614,1,0,0,mobile,1,0
74.14,65,2845,2,0,0,desktop,1,0
211.73,30,2671,1,1,0,mobile,1,1
212.33,57,1802,4,0,0,tablet,1,0
148.29,58,2651,1,0,0,mobile,1,0
13.37,60,177,4,0,0,mobile,1,0
219.05,60,449,0,0,0,mobile,1,0
133.41,48,743,3,1,1,mobile,0,0
143.29,33,1565,1,1,0,mobile,1,0
54.12,59,1979,2,0,0,mobile,1,0
253.71,61,2349,0,0,0,mobile,1,0
155.08,23,2755,1,0,0,mobile,1,0
14.33,45,307,2,0,0,mobile,1,0
62.86,49,751,1,0,0,desktop,1,0
260.99,61,869,1,0,1,mobile,0,0
5.8,27,214,1,0,1,mobile,1,0
390.59,67,1618,2,0,0,mobile,1,0
136.42,35,1664,1,0,1,mobile,1,0
119.76,21,2531,0,0,0,mobile,1,0
37.86,26,1598,3,0,0,desktop,1,0
34.33,24,2181,2,0,0,tablet,1,0
341.8,67,1673,1,0,0,mobile,0,0
42.51,25,512,2,0,0,mobile,1,0
179.27,60,2259,1,0,0,mobile,0,0
59.93,24,987,2,0,0,mobile,0,0
17.99,58,2765,0,0,0,mobile,1,0
1.29,57,253,3,0,0,mobile,1,0
94.3,20,38,2,1,0,tablet,1,0
446.46,34,629,1,1,0,mobile,0,0
55.28,19,987,3,0,0,mobile,1,0
53.03,32,1726,3,0,0,desktop,1,0
50.61,63,2094,2,1,0,mobile,0,0
88.21,46,1478,2,0,0,mobile,0,0
69.72,67,1702,2,0,0,desktop,1,0
254.35,65,305,2,0,1,mobile,1,0
84.51,69,1739,3,1,0,desktop,0,0
85.05,39,2281,2,0,0,mobile,1,0
17.87,21,245,1,0,0,mobile,1,0
487.12,69,1745,2,0,0,desktop,0,0
34.52,23,2808,3,0,0,mobile,1,0
9.14,55,2887,2,0,0,mobile,1,0
130.57,43,2206,2,1,0,mobile,0,0
108.57,28,1025,2,0,0,desktop,1,0
64.37,43,217,3,0,0,desktop,1,0
65.82,34,2976,2,1,0,mobile,0,0
184.49,41,507,4,0,0,desktop,1,0
26.14,45,761,2,0,0,desktop,0,0
205.94,52,2952,1,0,1,tablet,0,0
125.55,48,2629,2,0,0,mobile,0,0
65.15,30,1054,2,0,0,desktop,1,0
73.51,52,2675,2,1,0,mobile,0,0
35.59,33,2568,2,0,0,desktop,0,0
167.37,32,1905,3,0,0,mobile,0,0
86.31,60,275,1,0,0,mobile,1,0
46.43,35,492,3,0,0,desktop,1,0
108.78,64,827,3,0,0,desktop,0,0
654.86,54,951,3,0,0,mobile,1,0
68.57,65,2974,2,0,0,mobile,1,0
304.13,65,2895,3,0,0,mobile,1,0
50.78,66,1179,2,0,1,mobile,1,0
6.75,58,1101,3,0,0,mobile,0,0
27.42,44,1637,1,0,0,mobile,1,0
65.1,52,1456,1,0,1,mobile,0,1
29.76,69,39,2,0,0,mobile,1,0
0.03,62,2287,2,0,0,mobile,1,0
295.81,52,2170,3,0,0,tablet,1,0
222.86,45,144,3,0,1,mobile,0,0
162.71,56,2732,3,0,0,desktop,1,0
22.04,55,2503,2,0,0,desktop,1,0
15.39,26,2416,1,0,1,mobile,0,0
8.4,29,759,2,1,0,mobile,0,0
154.5,32,247,2,0,0,mobile,0,0
317.08,38,2971,3,0,1,mobile,0,0
67.57,69,765,1,0,0,mobile,0,0
15.22,52,2423,2,0,0,mobile,1,0
86.19,59,1315,1,0,1,tablet,1,0
51.48,50,207,3,0,0,mobile,1,0
56.37,68,2019,1,0,0,desktop,1,0
116.53,36,2567,1,0,0,mobile,0,0
152.21,40,2290,6,0,0,mobile,1,0
14.07,30,2867,2,0,0,mobile,1,0
4.35,61,2350,1,0,0,mobile,1,0
620.71,18,1318,2,0,0,desktop,0,0
31.79,68,701,2,0,0,mobile,1,0
6.64,46,288,0,0,0,mobile,0,0
25.27,41,2202,3,0,0,mobile,0,0
4.77,33,1594,2,0,1,mobile,1,0
59.67,42,2471,4,0,0,desktop,1,0
194.58,40,850,3,0,0,desktop,0,0
50.09,45,50,3,0,0,desktop,1,0
70.48,64,1231,1,0,0,mobile,1,0
135.09,33,2612,1,0,0,mobile,1,0
85.33,60,2902,5,0,0,mobile,0,0
237.18,55,2931,1,1,0,desktop,0,0
241.22,28,2710,1,0,0,mobile,1,0
1.2,20,2613,3,0,0,tablet,1,0
180.63,32,2261,2,0,0,tablet,0,0
74.11,18,1909,6,0,0,tablet,1,0
539.46,24,2859,1,0,0,mobile,0,0
79.22,18,2898,4,0,0,mobile,0,0
520.18,66,1687,1,0,0,desktop,1,0
168.57,49,1741,2,0,0,desktop,0,0
34.3,26,1344,1,0,0,desktop,1,0
92.77,46,1791,4,0,0,mobile,0,0
581.45,43,2929,0,1,0,desktop,0,1
233.84,40,1961,1,0,0,mobile,1,0
12.29,62,1089,2,0,0,mobile,1,0
147.05,60,1156,0,0,0,desktop,1,0
50.88,46,2382,1,1,0,mobile,1,0
0.84,69,32,0,1,0,desktop,0,0
62.0,55,868,2,0,0,mobile,1,0
32.11,50,2946,2,0,0,mobile,0,0
205.02,24,1267,3,0,0,mobile,1,0
49.38,29,1216,2,0,0,mobile,1,0
210.9,48,1166,0,0,0,mobile,0,0
0.07,49,1684,1,0,0,mobile,1,0
44.15,37,601,1,0,0,desktop,1,0
33.12,68,2026,4,0,0,mobile,1,0
31.92,34,1585,0,0,0,desktop,0,0
8.47,53,988,2,0,0,mobile,1,0
24.86,20,1215,0,0,1,desktop,1,0
97.31,18,1966,1,1,0,mobile,1,0
41.33,67,2647,1,0,1,mobile,1,0
64.83,44,1440,2,1,0,desktop,0,0
56.76,64,520,3,0,0,mobile,0,0
250.4,57,1759,1,0,0,tablet,1,0
282.84,50,869,2,0,0,mobile,0,0
81.5,37,2064,1,0,0,tablet,1,0
48.09,31,1832,0,0,0,mobile,0,0
13.55,53,1130,2,0,0,mobile,1,0
367.95,22,283,5,1,0,mobile,0,0
7.45,40,361,3,0,0,mobile,0,0
42.4,62,1059,2,0,0,mobile,1,0
42.47,32,2161,3,0,0,mobile,1,0
46.35,23,2356,0,0,1,mobile,1,0
21.54,50,1935,3,0,0,desktop,0,0
183.43,36,959,0,0,0,desktop,0,0
15.68,30,1077,2,0,0,mobile,1,0
120.91,46,1105,0,0,0,mobile,1,0
15.87,23,1640,2,0,0,mobile,1,0
8.78,32,2882,2,0,0,desktop,0,0
288.2,33,1393,5,0,1,mobile,1,0
25.31,41,2290,1,0,0,desktop,0,0
206.61,40,31,3,1,0,mobile,1,0
94.4,65,704,0,0,0,mobile,0,0
9.73,27,869,0,0,0,mobile,0,0
373.33,58,1385,2,1,0,mobile,1,0
34.04,58,233,4,0,0,mobile,0,0
235.63,66,1058,0,0,0,desktop,1,0
22.19,34,1267,0,0,0,mobile,1,0
230.85,66,951,1,0,0,mobile,1,0
1.6,61,59,2,0,1,desktop,0,0
86.04,62,2819,2,0,0,mobile,0,0
176.07,47,2766,0,0,0,mobile,1,0
327.63,61,302,1,0,0,desktop,0,0
287.89,63,2851,3,0,0,desktop,0,0
205.53,27,2945,2,0,1,mobile,1,0
262.92,36,2046,4,0,0,desktop,1,0
26.66,46,2160,1,0,1,mobile,1,0
40.12,19,1924,3,0,0,mobile,1,0
40.92,53,317,1,0,0,mobile,1,0
56.8,36,1889,3,0,0,mobile,0,0
59.97,24,1169,1,0,1,tablet,1,1
94.38,43,2716,1,0,0,desktop,1,0
20.91,32,690,1,0,1,mobile,1,0
141.03,64,1882,3,0,0,mobile,1,0
22.01,55,1954,2,0,0,desktop,1,0
44.58,20,18,2,0,0,desktop,1,0
83.98,55,1179,2,0,0,mobile,0,0
191.02,33,1530,1,0,0,mobile,1,0
161.4,19,778,4,0,0,desktop,1,0
124.46,48,360,4,0,0,desktop,0,0
20.32,45,332,0,0,0,mobile,0,0
95.04,24,1942,2,0,0,desktop,0,0
10.98,47,528,2,0,0,mobile,0,0
56.86,60,2060,4,1,0,mobile,1,0
64.03,24,1099,4,0,0,mobile,0,0
4.88,53,212,1,0,0,mobile,1,0
38.42,46,1715,3,0,0,desktop,1,0
373.88,41,2689,2,0,0,mobile,0,0
368.54,69,2331,3,0,0,mobile,0,0
52.12,56,2828,0,0,0,desktop,0,0
5.29,21,1054,2,0,0,mobile,0,0
23.68,46,1033,2,0,0,desktop,0,0
59.75,61,1333,4,0,0,desktop,1,0
354.27,22,1334,0,1,0,mobile,1,0
18.27,46,2725,3,0,0,mobile,1,0
173.02,47,2753,6,0,0,desktop,1,0
13.81,46,2474,1,0,1,mobile,1,0
477.24,43,1841,3,0,0,mobile,1,0
57.68,36,1796,1,0,0,desktop,1,0
179.12,43,1728,3,0,0,mobile,0,0
50.33,54,591,1,0,0,mobile,1,0
118.56,44,1715,3,0,0,desktop,1,0
25.59,47,2139,2,0,0,desktop,0,0
18.94,68,456,4,0,0,mobile,0,0
333.8,47,444,2,0,0,mobile,0,0
299.61,20,79,2,0,1,mobile,0,0
262.14,60,1499,1,0,1,desktop,0,0
117.84,24,927,0,0,0,desktop,0,0
198.2,66,2151,1,0,0,mobile,1,0
8.58,26,623,3,0,0,desktop,1,0
48.92,58,1480,1,0,0,mobile,1,0
45.17,59,234,3,0,0,desktop,0,0
121.16,30,1618,2,0,0,mobile,0,0
52.8,32,2692,2,0,0,desktop,0,0
19.29,22,2031,3,1,0,tablet,1,0
108.9,46,2838,3,0,0,desktop,0,0
202.09,52,387,3,0,0,desktop,1,0
57.78,44,2895,0,0,1,desktop,0,0
17.02,44,1635,1,1,1,tablet,0,0
26.28,25,38,0,0,0,desktop,0,0
32.54,49,1185,2,0,0,desktop,1,0
42.78,37,1486,1,0,0,desktop,0,0
123.53,27,1968,5,1,0,mobile,0,0
110.24,30,1473,3,0,1,mobile,0,0
142.92,46,241,2,1,0,mobile,1,0
54.02,52,1050,2,0,0,mobile,1,0
208.47,25,1672,1,1,0,desktop,1,0
27.39,46,562,1,0,0,mobile,1,0
75.97,48,2000,1,0,0,mobile,0,0
193.7,58,806,0,0,1,mobile,1,0
23.84,47,1930,3,0,0,mobile,1,0
13.97,39,2346,5,0,0,mobile,1,0
258.17,38,805,1,0,1,tablet,1,0
50.4,29,2202,3,0,0,desktop,1,0
138.19,28,2780,2,1,1,mobile,0,0
3.08,19,1676,2,0,0,mobile,0,0
140.56,67,2516,0,0,1,desktop,1,0
45.59,58,2097,0,0,0,desktop,0,0
6.88,19,1678,1,0,1,mobile,1,0
112.94,51,46,3,0,0,mobile,1,0
33.06,20,2828,3,0,0,mobile,1,0
58.69,33,1652,2,0,0,mobile,1,0
10.08,68,82,2,0,0,mobile,1,0
19.1,21,2321,1,1,0,desktop,0,0
42.45,40,2442,3,0,1,desktop,1,0
11.29,67,1810,2,0,0,mobile,0,0
290.06,37,790,1,0,0,desktop,0,0
0.73,42,595,1,0,0,tablet,1,0
79.37,47,2106,2,0,0,desktop,1,0
15.78,35,2613,5,0,0,desktop,1,0
44.12,59,1,2,0,1,tablet,1,0
312.54,28,2264,2,0,0,mobile,0,0
21.16,46,1497,2,0,0,mobile,1,0
405.18,34,766,5,0,0,tablet,0,0
27.65,43,671,0,0,0,mobile,1,0
162.37,40,2559,1,1,0,desktop,1,0
94.94,69,1602,1,0,0,desktop,0,0
259.0,65,915,0,0,0,mobile,1,0
